dir,image,class,brightness,pred,conf
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10300/0,10300_idx5_x2201_y751_class0.png,0,171.9484,0,0.7928216
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10293/0,10293_idx5_x1951_y1151_class0.png,0,218.1008,1,0.99985373
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13461/0,13461_idx5_x1251_y701_class0.png,0,169.99,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9265/0,9265_idx5_x201_y801_class0.png,0,173.1164,1,0.5851006
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9077/0,9077_idx5_x1451_y401_class0.png,0,176.2804,1,0.86428744
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15516/1,15516_idx5_x1951_y1901_class1.png,1,135.4,1,0.99998546
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10257/0,10257_idx5_x2001_y301_class0.png,0,205.7836,0,0.99990845
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12906/0,12906_idx5_x2101_y2751_class0.png,0,187.708,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12748/0,12748_idx5_x1101_y151_class0.png,0,212.7148,0,0.9999932
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x2151_y1351_class0.png,0,183.9884,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16554/0,16554_idx5_x2051_y501_class0.png,0,206.3972,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10286/1,10286_idx5_x1251_y551_class1.png,1,161.5212,1,0.99999857
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10300/0,10300_idx5_x2201_y701_class0.png,0,167.3208,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x2401_y901_class0.png,0,210.69,1,0.9638844
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12898/0,12898_idx5_x351_y501_class0.png,0,190.6356,0,0.99178165
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/0,8975_idx5_x1501_y2401_class0.png,0,198.3612,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9029/0,9029_idx5_x1051_y1201_class0.png,0,166.2144,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12870/0,12870_idx5_x1501_y2301_class0.png,0,201.68,0,0.97058445
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12890/0,12890_idx5_x801_y1151_class0.png,0,193.066,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/0,12908_idx5_x901_y501_class0.png,0,215.11,1,0.9999759
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10305/0,10305_idx5_x1851_y351_class0.png,0,199.742,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8975/0,8975_idx5_x1351_y2101_class0.png,0,197.8432,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9257/1,9257_idx5_x2001_y451_class1.png,1,135.2328,0,0.99620134
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9043/0,9043_idx5_x1651_y651_class0.png,0,217.4184,0,0.9837577
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15515/0,15515_idx5_x1751_y2201_class0.png,0,197.0112,1,0.9999913
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10299/1,10299_idx5_x1601_y1451_class1.png,1,138.972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12894/1,12894_idx5_x1551_y1101_class1.png,1,161.0424,0,0.99951184
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8913/0,8913_idx5_x2901_y601_class0.png,0,183.8944,1,0.9977811
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13106/0,13106_idx5_x1651_y1651_class0.png,0,187.9084,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9022/0,9022_idx5_x451_y501_class0.png,0,217.9424,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x1451_y601_class0.png,0,185.1532,0,0.93912464
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16165/1,16165_idx5_x1401_y1501_class1.png,1,164.77,0,0.9904612
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/0,14079_idx5_x2051_y1551_class0.png,0,220.0792,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8984/0,8984_idx5_x1351_y1601_class0.png,0,202.9524,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9076/0,9076_idx5_x251_y1551_class0.png,0,218.5172,0,0.99548507
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16166/0,16166_idx5_x1701_y2251_class0.png,0,224.2048,1,0.8244577
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12750/0,12750_idx5_x1051_y501_class0.png,0,198.2336,0,0.99999857
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9254/0,9254_idx5_x1201_y1251_class0.png,0,209.0544,1,0.97243077
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/1,13462_idx5_x1451_y1401_class1.png,1,147.7828,1,0.90547955
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/0,9346_idx5_x601_y401_class0.png,0,172.7216,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12947/1,12947_idx5_x1151_y2251_class1.png,1,181.2624,1,0.983071
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13024/0,13024_idx5_x2051_y1751_class0.png,0,168.4416,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14079/1,14079_idx5_x1551_y951_class1.png,1,152.3236,0,0.99994016
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/1,10303_idx5_x1301_y1851_class1.png,1,172.8716,0,0.9997873
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x1751_y1501_class0.png,0,200.5272,0,0.6741715
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x2101_y2501_class0.png,0,221.2808,0,0.96314174
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12893/0,12893_idx5_x51_y2101_class0.png,0,214.7308,0,0.98955816
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9043/1,9043_idx5_x2601_y901_class1.png,1,155.342,0,0.9999993
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12930/0,12930_idx5_x401_y1201_class0.png,0,217.5316,0,0.62162167
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15472/0,15472_idx5_x3151_y851_class0.png,0,219.7004,0,0.99999976
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16554/1,16554_idx5_x851_y401_class1.png,1,173.9436,0,0.99736893
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13019/0,13019_idx5_x851_y1651_class0.png,0,181.4084,1,0.71109134
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16085/0,16085_idx5_x1351_y2401_class0.png,0,215.5512,0,0.98484147
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10292/1,10292_idx5_x1901_y1251_class1.png,1,153.332,1,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13694/1,13694_idx5_x1351_y1201_class1.png,1,176.1128,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12951/0,12951_idx5_x2051_y351_class0.png,0,199.6308,0,0.99554366
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16533/1,16533_idx5_x1201_y1701_class1.png,1,179.1484,1,0.9999999
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13025/0,13025_idx5_x2651_y201_class0.png,0,216.8916,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8956/0,8956_idx5_x1001_y851_class0.png,0,166.8708,0,0.5867937
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10305/0,10305_idx5_x751_y451_class0.png,0,204.3528,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12752/0,12752_idx5_x401_y2701_class0.png,0,217.3188,1,0.99778
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9265/0,9265_idx5_x3051_y1001_class0.png,0,213.4068,0,0.996506
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14304/1,14304_idx5_x901_y401_class1.png,1,146.6536,0,0.9982508
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x3001_y851_class0.png,0,223.3084,1,0.75988984
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9344/0,9344_idx5_x2551_y901_class0.png,0,207.0848,1,0.56238526
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/0,12934_idx5_x1601_y1751_class0.png,0,208.6728,0,0.9999927
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8984/0,8984_idx5_x1151_y1151_class0.png,0,216.832,0,0.928982
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16895/0,16895_idx5_x851_y1301_class0.png,0,210.8488,0,0.9871406
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10275/0,10275_idx5_x851_y601_class0.png,0,197.6652,1,0.9997619
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9254/1,9254_idx5_x2751_y1251_class1.png,1,163.7308,0,0.9877593
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13021/0,13021_idx5_x1001_y251_class0.png,0,189.7112,0,0.99993145
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9381/0,9381_idx5_x901_y2001_class0.png,0,183.898,1,0.9390023
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14154/1,14154_idx5_x1401_y551_class1.png,1,143.9912,1,0.99997866
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/0,12908_idx5_x1051_y551_class0.png,0,199.316,0,0.99992883
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16532/0,16532_idx5_x1001_y901_class0.png,0,196.1972,1,0.9979842
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/1,13022_idx5_x1751_y1701_class1.png,1,174.8756,0,0.9813627
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12897/0,12897_idx5_x3301_y1201_class0.png,0,204.4872,0,0.8283187
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14154/0,14154_idx5_x2651_y1551_class0.png,0,184.6936,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9291/0,9291_idx5_x2051_y1451_class0.png,0,210.4144,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9226/0,9226_idx5_x1551_y1401_class0.png,0,223.9452,1,0.99994373
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16568/0,16568_idx5_x2051_y1501_class0.png,0,202.0832,0,0.99980634
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10303/0,10303_idx5_x301_y1651_class0.png,0,205.3272,0,0.99999845
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/1,13693_idx5_x1251_y1751_class1.png,1,167.8992,1,0.91429675
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12893/1,12893_idx5_x701_y2301_class1.png,1,141.8832,0,0.9782995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/1,9346_idx5_x601_y1551_class1.png,1,170.376,0,0.9834788
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x801_y2351_class0.png,0,186.9168,1,0.9457962
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12824/0,12824_idx5_x2651_y1001_class0.png,0,189.9468,1,0.94767654
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14082/1,14082_idx5_x1351_y1601_class1.png,1,177.0304,0,0.9776123
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/1,12934_idx5_x2551_y1901_class1.png,1,152.794,0,0.9999708
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9124/0,9124_idx5_x501_y1251_class0.png,0,219.1972,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12242/1,12242_idx5_x1801_y301_class1.png,1,137.014,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12878/0,12878_idx5_x1751_y51_class0.png,0,202.8004,1,0.87689775
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10285/0,10285_idx5_x1501_y1251_class0.png,0,196.9336,0,0.9991825
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x2151_y901_class0.png,0,187.7984,0,0.79002434
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9321/0,9321_idx5_x2501_y2351_class0.png,0,208.7784,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9322/0,9322_idx5_x851_y1101_class0.png,0,202.6164,0,0.63565767
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10273/1,10273_idx5_x2101_y701_class1.png,1,132.3496,1,0.978148
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9346/0,9346_idx5_x1451_y401_class0.png,0,215.934,0,0.506254
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8918/0,8918_idx5_x801_y2301_class0.png,0,193.8804,0,0.61347556
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10268/0,10268_idx5_x1551_y151_class0.png,0,166.9812,1,0.99999666
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9225/0,9225_idx5_x1001_y151_class0.png,0,184.644,1,0.94298744
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12750/0,12750_idx5_x651_y1_class0.png,0,193.0556,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x3101_y1251_class0.png,0,177.2208,0,0.99960417
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13461/0,13461_idx5_x1351_y501_class0.png,0,219.8632,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8951/0,8951_idx5_x1051_y651_class0.png,0,219.3004,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9250/1,9250_idx5_x1601_y951_class1.png,1,137.0724,1,0.9928831
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16552/1,16552_idx5_x851_y801_class1.png,1,158.8548,1,0.65786606
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x1701_y2101_class0.png,0,182.4128,0,0.99999964
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13689/1,13689_idx5_x701_y651_class1.png,1,156.992,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x1101_y1251_class0.png,0,204.9028,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13022/0,13022_idx5_x2151_y951_class0.png,0,172.6052,1,0.9954709
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9325/0,9325_idx5_x101_y701_class0.png,0,212.09,1,0.9946926
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10254/0,10254_idx5_x551_y1151_class0.png,0,214.2896,1,0.92215043
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10282/0,10282_idx5_x2901_y351_class0.png,0,198.386,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/0,13462_idx5_x2051_y1851_class0.png,0,187.8544,1,0.9992894
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10302/1,10302_idx5_x1651_y1601_class1.png,1,137.4032,1,0.9841929
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14211/1,14211_idx5_x2501_y1451_class1.png,1,164.36,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15840/0,15840_idx5_x251_y1651_class0.png,0,219.4876,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/1,12626_idx5_x751_y2201_class1.png,1,149.8968,0,0.9876165
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14191/1,14191_idx5_x1751_y1751_class1.png,1,149.61,0,0.999997
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/1,16551_idx5_x2551_y2301_class1.png,1,186.4352,1,0.9950481
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12626/0,12626_idx5_x1151_y451_class0.png,0,215.9276,0,0.9989833
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10274/0,10274_idx5_x3151_y1251_class0.png,0,218.66,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10288/0,10288_idx5_x801_y1751_class0.png,0,170.0648,0,0.99921846
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/15471/0,15471_idx5_x951_y951_class0.png,0,215.056,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9256/0,9256_idx5_x1251_y1551_class0.png,0,210.872,0,0.9999914
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10254/0,10254_idx5_x901_y701_class0.png,0,203.7404,0,0.9949949
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13916/0,13916_idx5_x851_y851_class0.png,0,208.1092,0,0.9999995
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9181/0,9181_idx5_x1701_y451_class0.png,0,211.8136,1,0.99995553
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10256/0,10256_idx5_x2051_y1451_class0.png,0,217.6992,0,0.5069476
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12872/0,12872_idx5_x2201_y801_class0.png,0,167.6492,0,0.9966461
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8865/0,8865_idx5_x651_y1351_class0.png,0,220.2944,0,0.8696013
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/1,12895_idx5_x1751_y2301_class1.png,1,131.8796,0,0.9989666
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/16551/0,16551_idx5_x3351_y651_class0.png,0,217.9744,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12821/0,12821_idx5_x401_y1501_class0.png,0,199.39,0,0.9993186
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12895/1,12895_idx5_x1901_y1251_class1.png,1,136.1264,0,0.999941
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x2351_y1951_class0.png,0,219.638,0,0.9948938
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13691/0,13691_idx5_x2101_y751_class0.png,0,217.4748,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10279/0,10279_idx5_x151_y1651_class0.png,0,184.2164,1,0.9985922
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12934/0,12934_idx5_x2851_y1401_class0.png,0,213.0824,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8864/0,8864_idx5_x1951_y751_class0.png,0,215.9224,1,0.5029018
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10256/0,10256_idx5_x1201_y1201_class0.png,0,220.4284,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13693/0,13693_idx5_x2601_y2501_class0.png,0,190.2468,0,0.9863175
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9123/0,9123_idx5_x2101_y901_class0.png,0,201.6452,0,0.9999151
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8916/0,8916_idx5_x701_y1001_class0.png,0,195.7736,0,0.97521067
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12908/1,12908_idx5_x2201_y1501_class1.png,1,175.4852,0,0.99998903
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8974/1,8974_idx5_x1701_y751_class1.png,1,150.9068,0,0.99999106
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12875/1,12875_idx5_x1701_y401_class1.png,1,188.7772,0,0.9997887
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12826/0,12826_idx5_x1101_y2601_class0.png,0,203.7436,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12880/1,12880_idx5_x1651_y1501_class1.png,1,149.5924,0,0.9829395
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13591/0,13591_idx5_x1851_y1551_class0.png,0,177.7876,1,0.99999654
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12751/0,12751_idx5_x951_y1051_class0.png,0,197.6952,1,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/8913/0,8913_idx5_x751_y1101_class0.png,0,205.2636,0,0.9999778
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9255/0,9255_idx5_x1801_y1601_class0.png,0,216.278,0,0.97619116
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/9323/0,9323_idx5_x451_y1201_class0.png,0,205.1696,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13462/1,13462_idx5_x1301_y1701_class1.png,1,157.0992,0,0.9999963
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13691/0,13691_idx5_x2701_y1501_class0.png,0,220.6128,0,0.9986291
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12954/0,12954_idx5_x1901_y1651_class0.png,0,176.2804,1,0.9998178
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/12893/1,12893_idx5_x1051_y1851_class1.png,1,182.5432,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10291/0,10291_idx5_x601_y1751_class0.png,0,173.5984,0,1.0
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13689/0,13689_idx5_x1801_y1551_class0.png,0,172.7388,0,0.99999595
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13688/0,13688_idx5_x701_y1251_class0.png,0,180.4648,0,0.9999851
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/13459/0,13459_idx5_x1551_y1251_class0.png,0,181.3172,0,0.9995096
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/14157/0,14157_idx5_x1901_y401_class0.png,0,221.7364,1,0.9990871
dataset/breast-histopathology-images/IDC_regular_ps50_idx5/10268/0,10268_idx5_x3001_y901_class0.png,0,207.9844,0,0.90355223
